Nume_Sala,Email_Sala,Cladire,Optiune_Delegat,PublishedCalendarUrl,PublishedICalUrl
UTCN - AC Bar - Sala BT 501,utcn_room_ac_bar_bt-501@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,TRUE,https://outlook.office365.com/owa/calendar/d6e69b62387a4c8b885647786071c65b@campus.utcluj.ro/46a96d936e5e4e129743235839a9cbb216714085778746247586/calendar.html,https://outlook.office365.com/owa/calendar/d6e69b62387a4c8b885647786071c65b@campus.utcluj.ro/46a96d936e5e4e129743235839a9cbb216714085778746247586/calendar.ics
UTCN - ETTI Bar - Sala BT 104,utcn_room_etti_bar_bt-104@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/2973e1925d27439fba6128347d68b65f@campus.utcluj.ro/982915e601d54a318b9120c4e4b9e74d16005272970557829414/calendar.html,https://outlook.office365.com/owa/calendar/2973e1925d27439fba6128347d68b65f@campus.utcluj.ro/982915e601d54a318b9120c4e4b9e74d16005272970557829414/calendar.ics
UTCN - ETTI Bar - Sala BT 101,utcn_room_etti_bar_bt-101@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/4a3b092ea38345d88404d0bac0db7702@campus.utcluj.ro/c75ea176103b431bb9bff5b7044f872514552350120730701095/calendar.html,https://outlook.office365.com/owa/calendar/4a3b092ea38345d88404d0bac0db7702@campus.utcluj.ro/c75ea176103b431bb9bff5b7044f872514552350120730701095/calendar.ics
UTCN - AC Bar - Sala BT 605,utcn_room_ac_bar_bt-605@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/4d3571651d464a1a944fbe672ba62b84@campus.utcluj.ro/4aff3e6cda544d4eb9854a91168d673216398369614859241660/calendar.html,https://outlook.office365.com/owa/calendar/4d3571651d464a1a944fbe672ba62b84@campus.utcluj.ro/4aff3e6cda544d4eb9854a91168d673216398369614859241660/calendar.ics
UTCN - IE Bar - Sala BT 301,utcn_room_ie_bar_bt-301@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/142b9e9b5cd143e8b3ff531473171841@campus.utcluj.ro/65c5de55e57746559688d26c46bf74838749769534200103753/calendar.html,https://outlook.office365.com/owa/calendar/142b9e9b5cd143e8b3ff531473171841@campus.utcluj.ro/65c5de55e57746559688d26c46bf74838749769534200103753/calendar.ics
UTCN - IE Bar - Sala BT 302,utcn_room_ie_bar_bt-302@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/6196aa57de3a46ffbeee282efefb2d62@campus.utcluj.ro/580a4ba1a0394c4ab1caad906cf7cf287269409148282756483/calendar.html,https://outlook.office365.com/owa/calendar/6196aa57de3a46ffbeee282efefb2d62@campus.utcluj.ro/580a4ba1a0394c4ab1caad906cf7cf287269409148282756483/calendar.ics
UTCN - ETTI Bar - Sala BT 105,utcn_room_etti_bar_bt-105@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/a298b9929f4847478d01a555120ab01e@campus.utcluj.ro/c36332c746974507b164570e73f5ccac17345435354118711566/calendar.html,https://outlook.office365.com/owa/calendar/a298b9929f4847478d01a555120ab01e@campus.utcluj.ro/c36332c746974507b164570e73f5ccac17345435354118711566/calendar.ics
UTCN - IE Bar - Sala BT 404,utcn_room_ie_bar_bt-404@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/d55755fed596460ebe7b84aaa06bde18@campus.utcluj.ro/19429297de9947caaa3345bfc5e6f98112186208588121380842/calendar.html,https://outlook.office365.com/owa/calendar/d55755fed596460ebe7b84aaa06bde18@campus.utcluj.ro/19429297de9947caaa3345bfc5e6f98112186208588121380842/calendar.ics
UTCN - IE Bar - Sala BT 401,utcn_room_ie_bar_bt-401@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/a92903c1b4e14833ac7192487a2eef52@campus.utcluj.ro/1742195f66c54cbeabd54919984d6c2d12816494198183711770/calendar.html,https://outlook.office365.com/owa/calendar/a92903c1b4e14833ac7192487a2eef52@campus.utcluj.ro/1742195f66c54cbeabd54919984d6c2d12816494198183711770/calendar.ics
UTCN - ETTI Bar - Sala BT 204,utcn_room_etti_bar_bt-204@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/62da40fb72624e6cb29e8f3148a3a380@campus.utcluj.ro/1f4f2a9ee6804b0e921e9274d5308a2a18215479473383923325/calendar.html,https://outlook.office365.com/owa/calendar/62da40fb72624e6cb29e8f3148a3a380@campus.utcluj.ro/1f4f2a9ee6804b0e921e9274d5308a2a18215479473383923325/calendar.ics
UTCN - AC Bar - Sala BT 603,utcn_room_ac_bar_bt-603@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/ec7297ce82684077b6e5176bc71ff96d@campus.utcluj.ro/f9e8d3b8196c4dda824580932f952e7b7483364481661616404/calendar.html,https://outlook.office365.com/owa/calendar/ec7297ce82684077b6e5176bc71ff96d@campus.utcluj.ro/f9e8d3b8196c4dda824580932f952e7b7483364481661616404/calendar.ics
UTCN - AC Bar - Sala BT 604,utcn_room_ac_bar_bt-604@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/7f5e16979d50465ab3263c9edea56e82@campus.utcluj.ro/73c08b081d4f4cd58c451b5ad1c2cfeb3940275610148253028/calendar.html,https://outlook.office365.com/owa/calendar/7f5e16979d50465ab3263c9edea56e82@campus.utcluj.ro/73c08b081d4f4cd58c451b5ad1c2cfeb3940275610148253028/calendar.ics
UTCN - ETTI Bar - Sala BT 205,utcn_room_etti_bar_bt-205@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/a57e6216dc2b46cf9221080cb62f5673@campus.utcluj.ro/2f0d3e8664b84ccd8c5678fac130aad55152205670997262503/calendar.html,https://outlook.office365.com/owa/calendar/a57e6216dc2b46cf9221080cb62f5673@campus.utcluj.ro/2f0d3e8664b84ccd8c5678fac130aad55152205670997262503/calendar.ics
UTCN - IE Bar - Sala BT 304,utcn_room_ie_bar_bt-304@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/aadad6128c434cafb70bd0bc9f054a09@campus.utcluj.ro/f304f85c2e064176bce6aa9e760dad9d10051774377936060454/calendar.html,https://outlook.office365.com/owa/calendar/aadad6128c434cafb70bd0bc9f054a09@campus.utcluj.ro/f304f85c2e064176bce6aa9e760dad9d10051774377936060454/calendar.ics
UTCN - ETTI Bar - Sala BT 203,utcn_room_etti_bar_bt-203@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/022a23e0fa0f423cb7f640a87bd89977@campus.utcluj.ro/376d8d4fa359477a9e8ab64786d65a096683573902960169448/calendar.html,https://outlook.office365.com/owa/calendar/022a23e0fa0f423cb7f640a87bd89977@campus.utcluj.ro/376d8d4fa359477a9e8ab64786d65a096683573902960169448/calendar.ics
UTCN - AC Bar - Sala BT 702,utcn_room_ac_bar_bt-702@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,TRUE,https://outlook.office365.com/owa/calendar/0d0d20baeacc4ea282d91c117cdd9b96@campus.utcluj.ro/11b4a02bcdca44fdbf252554a80c95691043377668700617147/calendar.html,https://outlook.office365.com/owa/calendar/0d0d20baeacc4ea282d91c117cdd9b96@campus.utcluj.ro/11b4a02bcdca44fdbf252554a80c95691043377668700617147/calendar.ics
UTCN - ETTI Bar - Sala BT 201,utcn_room_etti_bar_bt-201@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/4f4147e3ce974902a359f5113b51a447@campus.utcluj.ro/d163a8c733904feb97c5187a4d9b8c0d6895965863866313083/calendar.html,https://outlook.office365.com/owa/calendar/4f4147e3ce974902a359f5113b51a447@campus.utcluj.ro/d163a8c733904feb97c5187a4d9b8c0d6895965863866313083/calendar.ics
UTCN - ETTI Bar - Sala BT 102,utcn_room_etti_bar_bt-102@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/09ec5e09d86441a8a2a8ded646eae974@campus.utcluj.ro/f5db505bb83242f797678ee506e2b5e83846760642172240321/calendar.html,https://outlook.office365.com/owa/calendar/09ec5e09d86441a8a2a8ded646eae974@campus.utcluj.ro/f5db505bb83242f797678ee506e2b5e83846760642172240321/calendar.ics
UTCN - IE Bar - Sala BT 402,utcn_room_ie_bar_bt-402@campus.utcluj.ro,UTCN BT ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/d360dac17ed8482c98ac13e4a255dc47@campus.utcluj.ro/b695b07211b44af2b768e1504e8016ac12033489895368593723/calendar.html,https://outlook.office365.com/owa/calendar/d360dac17ed8482c98ac13e4a255dc47@campus.utcluj.ro/b695b07211b44af2b768e1504e8016ac12033489895368593723/calendar.ics
UTCN - AC Dorobantilor - Sala D01,utcn_room_ac_doro_d01@campus.utcluj.ro,UTCN DOROBANTILOR ELECTRO CLUJ,TRUE,http://outlook.office365.com/owa/calendar/b704aa7ac4304e98ad8207eb362bfa99@campus.utcluj.ro/b3c5709ebdaa4e5da359178588a8565810299257685696895984/calendar.html,http://outlook.office365.com/owa/calendar/b704aa7ac4304e98ad8207eb362bfa99@campus.utcluj.ro/b3c5709ebdaa4e5da359178588a8565810299257685696895984/calendar.ics
UTCN - AC Dorobantilor - Sala 105,utcn_room_ac_doro_105@campus.utcluj.ro,UTCN DOROBANTILOR ELECTRO CLUJ,TRUE,http://outlook.office365.com/owa/calendar/d6b58657f5f34b20b9be182bdee42a58@campus.utcluj.ro/e6be9487c6aa48b4a44c933bf7a2606612113108404090667895/calendar.html,http://outlook.office365.com/owa/calendar/d6b58657f5f34b20b9be182bdee42a58@campus.utcluj.ro/e6be9487c6aa48b4a44c933bf7a2606612113108404090667895/calendar.ics
UTCN - AC Dorobantilor - Sala 103,utcn_room_ac_doro_103@campus.utcluj.ro,UTCN DOROBANTILOR ELECTRO CLUJ,TRUE,http://outlook.office365.com/owa/calendar/7e7fe18985ba46a7be5c18309b308e49@campus.utcluj.ro/371ca5a3dd944102bc64a27884cd768a4538921717912516099/calendar.html,http://outlook.office365.com/owa/calendar/7e7fe18985ba46a7be5c18309b308e49@campus.utcluj.ro/371ca5a3dd944102bc64a27884cd768a4538921717912516099/calendar.ics
UTCN - AC Dorobantilor - Sala 107,utcn_room_ac_doro_107@campus.utcluj.ro,UTCN DOROBANTILOR ELECTRO CLUJ,TRUE,http://outlook.office365.com/owa/calendar/4a1867f2c69f453884eb1155e82b819b@campus.utcluj.ro/8bf273e8cbb743fca1b659985c844b891415857042006572232/calendar.html,http://outlook.office365.com/owa/calendar/4a1867f2c69f453884eb1155e82b819b@campus.utcluj.ro/8bf273e8cbb743fca1b659985c844b891415857042006572232/calendar.ics
UTCN - Dorobantilor 71-73 Corp A - Sala 1-2,utcn_room_doro_corp-a_1-2@campus.utcluj.ro,UTCN DOROBANTILOR DECIDFR CLUJ,FALSE,https://outlook.office365.com/owa/calendar/9d21134480d8460ea778ed65de7b289c@campus.utcluj.ro/1d4753b5145e42eb89f6ec30e0aaa4835459575961504388940/calendar.html,https://outlook.office365.com/owa/calendar/9d21134480d8460ea778ed65de7b289c@campus.utcluj.ro/1d4753b5145e42eb89f6ec30e0aaa4835459575961504388940/calendar.ics
UTCN - Dorobantilor 71-73 - DECIDFR,utcn_room_doro_decidfr@campus.utcluj.ro,UTCN DOROBANTILOR DECIDFR CLUJ,FALSE,https://outlook.office365.com/owa/calendar/bab27cd066054184b51850a7bd5b76b5@campus.utcluj.ro/f33f9fbbc55349828d52e4f4dd25593614811630865311000535/calendar.html,https://outlook.office365.com/owa/calendar/bab27cd066054184b51850a7bd5b76b5@campus.utcluj.ro/f33f9fbbc55349828d52e4f4dd25593614811630865311000535/calendar.ics
UTCN - Dorobantilor 71-73 Corp A - Sala 1-3,utcn_room_doro_corp-a_1-3@campus.utcluj.ro,UTCN DOROBANTILOR DECIDFR CLUJ,FALSE,https://outlook.office365.com/owa/calendar/833fe045f7824a5381fbae924429297b@campus.utcluj.ro/ab2168240db94129b3e95c3f539fd46a14939052852893932707/calendar.html,https://outlook.office365.com/owa/calendar/833fe045f7824a5381fbae924429297b@campus.utcluj.ro/ab2168240db94129b3e95c3f539fd46a14939052852893932707/calendar.ics
UTCN - Dorobantilor 71-73 Corp A - Sala 1-1,utcn_room_doro_corp-a_1-1@campus.utcluj.ro,UTCN DOROBANTILOR DECIDFR CLUJ,FALSE,https://outlook.office365.com/owa/calendar/5248e1e6a9ac4381b5ba30fe5bc81a99@campus.utcluj.ro/7701769fb1964a8c92c109b331413c454139217445827280509/calendar.html,https://outlook.office365.com/owa/calendar/5248e1e6a9ac4381b5ba30fe5bc81a99@campus.utcluj.ro/7701769fb1964a8c92c109b331413c454139217445827280509/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 507,utcn_room_etti_obs_507@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,TRUE,https://outlook.office365.com/owa/calendar/804fc2e4bd91440abd3cf141e1b38425@campus.utcluj.ro/a4f7d97ee8584f879fe228c8d05edcec7873654453925511696/calendar.html,https://outlook.office365.com/owa/calendar/804fc2e4bd91440abd3cf141e1b38425@campus.utcluj.ro/a4f7d97ee8584f879fe228c8d05edcec7873654453925511696/calendar.ics
UTCN - AC Observatorului 2 - Sala 308,utcn_room_ac_obs_308@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/4baf85b9d23e444fab45018954ba1d13@campus.utcluj.ro/64b1ecbb89c64d7091aad8608a8ceaa35524098022047501136/calendar.html,https://outlook.office365.com/owa/calendar/4baf85b9d23e444fab45018954ba1d13@campus.utcluj.ro/64b1ecbb89c64d7091aad8608a8ceaa35524098022047501136/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 501B,utcn_room_etti_obs_501b@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/71d07328ece04443a3faa0a9d6319f11@campus.utcluj.ro/b3660146216e486a9427965dcd5c596f8411651768609147697/calendar.html,https://outlook.office365.com/owa/calendar/71d07328ece04443a3faa0a9d6319f11@campus.utcluj.ro/b3660146216e486a9427965dcd5c596f8411651768609147697/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 410,utcn_room_etti_obs_410@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/ff10d6f02c6941559e04c66ef6c66235@campus.utcluj.ro/37afa8e6c9cc4c239de985c68af8629d18189057379114182970/calendar.html,https://outlook.office365.com/owa/calendar/ff10d6f02c6941559e04c66ef6c66235@campus.utcluj.ro/37afa8e6c9cc4c239de985c68af8629d18189057379114182970/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 509,utcn_room_etti_obs_509@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/95f690a654674da994ed82c955991615@campus.utcluj.ro/080c2199c7834f2a989bc2cda63ba69615012402782938320572/calendar.html,https://outlook.office365.com/owa/calendar/95f690a654674da994ed82c955991615@campus.utcluj.ro/080c2199c7834f2a989bc2cda63ba69615012402782938320572/calendar.ics
UTCN - IE Observatorului 2 - Sala 5,utcn_room_ie_obs_5@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/d608a38d7af8414b9ff64a8046d0dd27@campus.utcluj.ro/fdb2bc9742b14fab9a140dea6ae0a1196101942199880770194/calendar.html,https://outlook.office365.com/owa/calendar/d608a38d7af8414b9ff64a8046d0dd27@campus.utcluj.ro/fdb2bc9742b14fab9a140dea6ae0a1196101942199880770194/calendar.ics
UTCN - AC Observatorului 2 - Sala 303,utcn_room_ac_obs_303@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/d78af41074e84ca3a29310e7ad66a571@campus.utcluj.ro/83d0b24456444842a6e3d64f5499a7998355118700802253080/calendar.html,https://outlook.office365.com/owa/calendar/d78af41074e84ca3a29310e7ad66a571@campus.utcluj.ro/83d0b24456444842a6e3d64f5499a7998355118700802253080/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 404,utcn_room_etti_obs_404@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/d591f9d8f72d4b5b9b4bcc9e411d56c2@campus.utcluj.ro/f91fa10e28544ecab12772cd851cc45713034270433608247068/calendar.html,https://outlook.office365.com/owa/calendar/d591f9d8f72d4b5b9b4bcc9e411d56c2@campus.utcluj.ro/f91fa10e28544ecab12772cd851cc45713034270433608247068/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 506B,utcn_room_etti_obs_506b@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,TRUE,https://outlook.office365.com/owa/calendar/a9b573722ad94f45b682e1bed165550f@campus.utcluj.ro/d4b040e49ce44871bc8fc4a793e9112d17227538003445982370/calendar.html,https://outlook.office365.com/owa/calendar/a9b573722ad94f45b682e1bed165550f@campus.utcluj.ro/d4b040e49ce44871bc8fc4a793e9112d17227538003445982370/calendar.ics
UTCN - AC Observatorului 2 - Sala 309,utcn_room_ac_obs_309@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/4a40a038c6224320aa8e6a5960ba622a@campus.utcluj.ro/794b46d8cf504c3f907b867d8ef0ab3713675293087331874768/calendar.html,https://outlook.office365.com/owa/calendar/4a40a038c6224320aa8e6a5960ba622a@campus.utcluj.ro/794b46d8cf504c3f907b867d8ef0ab3713675293087331874768/calendar.ics
UTCN - IE Observatorului 2 - Sala 7C,utcn_room_ie_obs_7c@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/e480dbc1106f416c889fbb5398f796d8@campus.utcluj.ro/db6c2c93ca1f4e4db3645dc52f7ed5a4157849311530112522/calendar.html,https://outlook.office365.com/owa/calendar/e480dbc1106f416c889fbb5398f796d8@campus.utcluj.ro/db6c2c93ca1f4e4db3645dc52f7ed5a4157849311530112522/calendar.ics
UTCN - AC Observatorului 2 - Sala 305,utcn_room_ac_obs_305@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/d85a677d98c04091b0c7c1f9b515ff91@campus.utcluj.ro/4cdc8329d62d45b39f990977d8a4963b8409104016693109503/calendar.html,https://outlook.office365.com/owa/calendar/d85a677d98c04091b0c7c1f9b515ff91@campus.utcluj.ro/4cdc8329d62d45b39f990977d8a4963b8409104016693109503/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 407,utcn_room_etti_obs_407@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/2c9ba45a0eae40cbb73858356013e4f2@campus.utcluj.ro/55d9d056e2684f75bd87b1d2479f4e14948866029227653928/calendar.html,https://outlook.office365.com/owa/calendar/2c9ba45a0eae40cbb73858356013e4f2@campus.utcluj.ro/55d9d056e2684f75bd87b1d2479f4e14948866029227653928/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 402,utcn_room_etti_obs_402@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/fd64f8b694d440f692c66fd7fc2c74be@campus.utcluj.ro/c6c7f6b28be9493089a4ac8beb54d1663326784373175118471/calendar.html,https://outlook.office365.com/owa/calendar/fd64f8b694d440f692c66fd7fc2c74be@campus.utcluj.ro/c6c7f6b28be9493089a4ac8beb54d1663326784373175118471/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 401,utcn_room_etti_obs_401@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,FALSE,https://outlook.office365.com/owa/calendar/a46021aab69c45e2aa9d988922d54248@campus.utcluj.ro/896339b9754f471e87779495b8d98a2510080477572535811922/calendar.html,https://outlook.office365.com/owa/calendar/a46021aab69c45e2aa9d988922d54248@campus.utcluj.ro/896339b9754f471e87779495b8d98a2510080477572535811922/calendar.ics
UTCN - ETTI Observatorului 2 - Sala 506A,utcn_room_etti_obs_506a@campus.utcluj.ro,UTCN OBSERVATOR ELECTRO CLUJ,TRUE,https://outlook.office365.com/owa/calendar/117b1a6b49984facb47bc42dd0e571a8@campus.utcluj.ro/ace23963db6f4d7891f3d2f20072b06515111776838913045133/calendar.html,https://outlook.office365.com/owa/calendar/117b1a6b49984facb47bc42dd0e571a8@campus.utcluj.ro/ace23963db6f4d7891f3d2f20072b06515111776838913045133/calendar.ics
UTCN - CUNBM Victoriei 76 - Sala S67,utcn_room_cunbm_s67@campus.utcluj.ro,UTCN VICTORIEI CUNBM,FALSE,https://outlook.office365.com/owa/calendar/7433551d8a9f4a39b97d1d7cdae27076@campus.utcluj.ro/daf46b3cb58940f7b866bb17ac302afa16936313465599088916/calendar.html,https://outlook.office365.com/owa/calendar/7433551d8a9f4a39b97d1d7cdae27076@campus.utcluj.ro/daf46b3cb58940f7b866bb17ac302afa16936313465599088916/calendar.ics
UTCN - CUNBM Victoriei 76 - Sala A59,utcn_room_cunbm_a59@campus.utcluj.ro,UTCN VICTORIEI CUNBM,FALSE,https://outlook.office365.com/owa/calendar/1e7c10dc9597406a962f7730381ea5d5@campus.utcluj.ro/07834ed22493412dbee0af199ada20a1679606469189881503/calendar.html,https://outlook.office365.com/owa/calendar/1e7c10dc9597406a962f7730381ea5d5@campus.utcluj.ro/07834ed22493412dbee0af199ada20a1679606469189881503/calendar.ics
UTCN - CESTI CUNBM,utcn_room_cesti_cunbm@campus.utcluj.ro,UTCN VICTORIEI CUNBM,TRUE,http://outlook.office365.com/owa/calendar/c0a00ab1e5504a7b832dfe89c70259f8@campus.utcluj.ro/a8db06972e204c5e912b4a9a12c5956213786006386065359395/calendar.html,http://outlook.office365.com/owa/calendar/c0a00ab1e5504a7b832dfe89c70259f8@campus.utcluj.ro/a8db06972e204c5e912b4a9a12c5956213786006386065359395/calendar.ics
UTCN - AC Daic - Sala 206,utcn_room_ac_daic_206@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,TRUE,http://outlook.office365.com/owa/calendar/ebf584296e27451f881f299f81cd0baf@campus.utcluj.ro/4710edc002644e5a88e04267673fae1c7227915822595955757/calendar.html,http://outlook.office365.com/owa/calendar/ebf584296e27451f881f299f81cd0baf@campus.utcluj.ro/4710edc002644e5a88e04267673fae1c7227915822595955757/calendar.ics
UTCN - AC Daic - Sala 479,utcn_room_ac_daic_479@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,TRUE,http://outlook.office365.com/owa/calendar/f22dd6bbe42945e08e89c1516a82b0b7@campus.utcluj.ro/499763e8015e4c3590fbebff61c4244b5745281987689689452/calendar.html,http://outlook.office365.com/owa/calendar/f22dd6bbe42945e08e89c1516a82b0b7@campus.utcluj.ro/499763e8015e4c3590fbebff61c4244b5745281987689689452/calendar.ics
UTCN - DAICOVICIU 15 - DMCDI,utcn_room_daic_dmcdi@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,FALSE,https://outlook.office365.com/owa/calendar/77a6190ace044efc96dc92c0424b5db3@campus.utcluj.ro/1ed3071ef5ba4a8a82fd7525b41d97d75123532789196401377/calendar.html,https://outlook.office365.com/owa/calendar/77a6190ace044efc96dc92c0424b5db3@campus.utcluj.ro/1ed3071ef5ba4a8a82fd7525b41d97d75123532789196401377/calendar.ics
UTCN - CONS DAICOVICIU - Sala 604,utcn_room_cons_daic_604@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,FALSE,https://outlook.office365.com/owa/calendar/2558b0263ce545e0bfda02b1474e5c5d@campus.utcluj.ro/8b0e18910794455dbd4ab23812110d53998087074370350586/calendar.html,https://outlook.office365.com/owa/calendar/2558b0263ce545e0bfda02b1474e5c5d@campus.utcluj.ro/8b0e18910794455dbd4ab23812110d53998087074370350586/calendar.ics
UTCN - CONS DAICOVICIU - Sala 705,utcn_room_cons_daic_705@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,FALSE,https://outlook.office365.com/owa/calendar/83f45e59772d4628b03cc9d21654ad23@campus.utcluj.ro/3cd72cc579d14626a7aa08d7d5bde12d14504394438333080978/calendar.html,https://outlook.office365.com/owa/calendar/83f45e59772d4628b03cc9d21654ad23@campus.utcluj.ro/3cd72cc579d14626a7aa08d7d5bde12d14504394438333080978/calendar.ics
UTCN - DAICOVICIU 15 - Sala 431,utcn_room_daic_431@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,TRUE,http://outlook.office365.com/owa/calendar/988fba4a3ed0405f81e82fd99028c052@campus.utcluj.ro/b5d0b2ad681c4441beb7fb0d00691e08397613310085276986/calendar.html,http://outlook.office365.com/owa/calendar/988fba4a3ed0405f81e82fd99028c052@campus.utcluj.ro/b5d0b2ad681c4441beb7fb0d00691e08397613310085276986/calendar.ics
UTCN - CESTI Cluj,utcn_room_cesti_cluj@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,FALSE,http://outlook.office365.com/owa/calendar/64b2fcaf131443b5a60ec50cd5f756e7@campus.utcluj.ro/467a58c015164b66af9579ab17eea26b654117146146300478/calendar.html,http://outlook.office365.com/owa/calendar/64b2fcaf131443b5a60ec50cd5f756e7@campus.utcluj.ro/467a58c015164b66af9579ab17eea26b654117146146300478/calendar.ics
UTCN - Aula Domsa,utcn_room_aula_domsa@campus.utcluj.ro,UTCN DAICOVICIU CLUJ,TRUE,http://outlook.office365.com/owa/calendar/6ebd695f2de544c49d6f96202df0e0c6@campus.utcluj.ro/b6112630e7da4ea39f11b094aac25df14620102040852371902/calendar.html,http://outlook.office365.com/owa/calendar/6ebd695f2de544c49d6f96202df0e0c6@campus.utcluj.ro/b6112630e7da4ea39f11b094aac25df14620102040852371902/calendar.ics
UTCN - IIRMP Muncii 103-105 - Sala Collegium,utcn_room_iirmp_muncii_collegium@campus.utcluj.ro,UTCN MUNCII CLUJ,TRUE,http://outlook.office365.com/owa/calendar/481562ae30c345b8a0417a7e24f175c8@campus.utcluj.ro/b1bfb5292a334e229712e9a61129faef1724955221381497856/calendar.html,http://outlook.office365.com/owa/calendar/481562ae30c345b8a0417a7e24f175c8@campus.utcluj.ro/b1bfb5292a334e229712e9a61129faef1724955221381497856/calendar.ics
UTCN - IIRMP Muncii 103-105 - Sala B105,utcn_room_iirmp_munc_b105@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/3c5ad3405ca84364becb83e752e83465@campus.utcluj.ro/3f291a1b605549389487cbf5581a6cee15690257524447050243/calendar.html,https://outlook.office365.com/owa/calendar/3c5ad3405ca84364becb83e752e83465@campus.utcluj.ro/3f291a1b605549389487cbf5581a6cee15690257524447050243/calendar.ics
UTCN - ARMM Muncii 103-105 - Sala D08A,utcn_room_armm_munc_d08a@campus.utcluj.ro,UTCN MUNCII CLUJ,FALSE,https://outlook.office365.com/owa/calendar/86800cd4d26b451fa3ddc195163b8d41@campus.utcluj.ro/044347e72cf748189aab9eb96193d4d516109088026048608113/calendar.html,https://outlook.office365.com/owa/calendar/86800cd4d26b451fa3ddc195163b8d41@campus.utcluj.ro/044347e72cf748189aab9eb96193d4d516109088026048608113/calendar.ics
